f,seed,round,agent_id,belief
0.05,0,3,5,0.04881321538514857
0.05,0,3,6,0.04827844966827566
0.05,0,3,7,0.05081862855145687
0.05,0,3,8,0.12320102203675787
0.05,0,3,9,0.07366798598008462
0.05,0,3,10,0.05397526984893505
0.05,0,3,11,0.04998174501787434
0.05,0,3,12,0.048026811645994774
0.05,0,3,13,0.049910265234563614
0.05,0,3,14,0.10057055858451329
0.05,0,3,15,0.0736679763920363
0.05,0,3,16,0.049286395981234875
0.05,0,3,17,0.056638459625939094
0.05,0,3,18,0.12315979102375851
0.05,0,3,19,0.052112804848838595
0.05,0,4,0,0.999999999
0.05,0,4,1,0.049258194746182905
0.05,0,4,2,0.07368602311984937
0.05,0,4,3,0.04801737905311575
0.05,0,4,4,0.050018576055184484
0.05,0,4,5,0.15547128862635623
0.05,0,4,6,0.05211297278387149
0.05,0,4,7,0.049899284461581817
0.05,0,4,8,0.15555608250740832
0.05,0,4,9,0.1231884355878927
0.05,0,4,10,0.050815593679143636
0.05,0,4,11,0.04812660330419302
0.05,0,4,12,0.0539753614448082
0.05,0,4,13,0.049259351331093715
0.05,0,4,14,0.05217258001068724
0.05,0,4,15,0.04883920410934295
0.05,0,4,16,0.04989753788573622
0.05,0,4,17,0.12316902380930901
0.05,0,4,18,0.06052334831353566
0.05,0,4,19,0.04881463359524712
0.05,0,5,0,0.999999999
0.05,0,5,1,0.06047152963754935
0.05,0,5,2,0.1233813577901696
0.05,0,5,3,0.15603277691841466
0.05,0,5,4,0.05677362798623937
0.05,0,5,5,0.12341671346450073
0.05,0,5,6,0.08474597640342733
0.05,0,5,7,0.07382119734361321
0.05,0,5,8,0.08484735542069353
0.05,0,5,9,0.06595392178294554
0.05,0,5,10,0.05328037756169204
0.05,0,5,11,0.04868688410523315
0.05,0,5,12,0.12317710856733971
0.05,0,5,13,0.04815820083416823
0.05,0,5,14,0.048547957545201165
0.05,0,5,15,0.04852053686598923
0.05,0,5,16,0.04916687361339395
0.05,0,5,17,0.053001761846702716
0.05,0,5,18,0.050419194905160475
0.05,0,5,19,0.04908644781864777
0.05,0,6,0,0.999999999
0.05,0,6,1,0.15787323193319064
0.05,0,6,2,0.051515254241431545
0.05,0,6,3,0.06010563907389817
0.05,0,6,4,0.06306558762886133
0.05,0,6,5,0.04867311125382569
0.05,0,6,6,0.1564683202819082
0.05,0,6,7,0.058498707787259144
0.05,0,6,8,0.050664993293972733
0.05,0,6,9,0.05514354220165158
0.05,0,6,10,0.05444119201306448
0.05,0,6,11,0.048812169440347684
0.05,0,6,12,0.05328313024646082
0.05,0,6,13,0.07368142672290863
0.05,0,6,14,0.06084786216667929
0.05,0,6,15,0.05481176729830618
0.05,0,6,16,0.07394935029267277
0.05,0,6,17,0.050683515831533216
0.05,0,6,18,0.1563710631523943
0.05,0,6,19,0.07444191163579414
0.05,0,7,0,0.999999999
0.05,0,7,1,0.050964467358653155
0.05,0,7,2,0.048567057845405055
0.05,0,7,3,0.05029793664638201
0.05,0,7,4,0.050833739914153214
0.05,0,7,5,0.048191276869478335
0.05,0,7,6,0.12328281882105674
0.05,0,7,7,0.060515807085740295
0.05,0,7,8,0.050174683108603256
0.05,0,7,9,0.049925523422391836
0.05,0,7,10,0.0488331739790664
0.05,0,7,11,0.05161313039744079
0.05,0,7,12,0.1005584901886177
0.05,0,7,13,0.05149981608361919
0.05,0,7,14,0.04822451158332949
0.05,0,7,15,0.06049175480196294
0.05,0,7,16,0.1555323620219576
0.05,0,7,17,0.05161526352557765
0.05,0,7,18,0.04871493842430976
0.05,0,7,19,0.04805488993291516
0.05,0,8,0,0.999999999
0.05,0,8,1,0.08471224625516548
0.05,0,8,2,0.15547100803387495
0.05,0,8,3,0.15547298104447801
0.05,0,8,4,0.05397856103291578
0.05,0,8,5,0.07362634876169305
0.05,0,8,6,0.048363557766889324
0.05,0,8,7,0.10055561424535255
0.05,0,8,8,0.05397780978097101
0.05,0,8,9,0.056638490767140746
0.05,0,8,10,0.06586916499958959
0.05,0,8,11,0.15547448022004967
0.05,0,8,12,0.04800170999490307
0.05,0,8,13,0.052116644785680746
0.05,0,8,14,0.10054160352644012
0.05,0,8,15,0.047956038343193806
0.05,0,8,16,0.06599079028567613
0.05,0,8,17,0.1231632979206736
0.05,0,8,18,0.056637110833990145
0.05,0,8,19,0.04812440690227936
0.05,0,9,0,0.999999999
0.05,0,9,1,0.07728975016679955
0.05,0,9,2,0.048942891955879864
0.05,0,9,3,0.07880449434127697
0.05,0,9,4,0.05469095322777063
0.05,0,9,5,0.04976836442356662
0.05,0,9,6,0.06588753436182644
0.05,0,9,7,0.052330288810482545
0.05,0,9,8,0.05438360602259565
0.05,0,9,9,0.05296941222018224
0.05,0,9,10,0.048135919913990556
0.05,0,9,11,0.049487627762485616
0.05,0,9,12,0.05673681282800886
0.05,0,9,13,0.05264605587197426
0.05,0,9,14,0.06051345235842037
0.05,0,9,15,0.12437303790334255
0.05,0,9,16,0.04798931331158211
0.05,0,9,17,0.0848519810253956
0.05,0,9,18,0.05746068371340282
0.05,0,9,19,0.04993002842762513
0.05,0,10,0,0.999999999
0.05,0,10,1,0.049290560918991415
0.05,0,10,2,0.05211373017466786
0.05,0,10,3,0.04805207851816523
0.05,0,10,4,0.0485045125281985
0.05,0,10,5,0.04812636007389153
0.05,0,10,6,0.048144734146751675
0.05,0,10,7,0.04990100758726736
0.05,0,10,8,0.04990334814203569
0.05,0,10,9,0.06044333903648336
0.05,0,10,10,0.15547051658426586
0.05,0,10,11,0.05397702661378332
0.05,0,10,12,0.048287702672157345
0.05,0,10,13,0.04812964032421115
0.05,0,10,14,0.05082304648485891
0.05,0,10,15,0.04810402162334664
0.05,0,10,16,0.048016952616297646
0.05,0,10,17,0.04816635152072833
0.05,0,10,18,0.15548114578478361
0.05,0,10,19,0.04794399914200204
0.05,0,11,0,0.999999999
0.05,0,11,1,0.07362760182405897
0.05,0,11,2,0.05664098508108206
0.05,0,11,3,0.06586827463706073
0.05,0,11,4,0.05397590597103224
0.05,0,11,5,0.08470901112641911
0.05,0,11,6,0.06043783943651714
0.05,0,11,7,0.06587038221192713
0.05,0,11,8,0.08471103669649255
0.05,0,11,9,0.06588239930504704
0.05,0,11,10,0.08483137160530152
0.05,0,11,11,0.10054816075802855
0.05,0,11,12,0.04881027340137112
0.05,0,11,13,0.05663644365882063
0.05,0,11,14,0.12316239488077245
0.05,0,11,15,0.06043779302873843
0.05,0,11,16,0.12315919624378366
0.05,0,11,17,0.048810135074465535
0.05,0,11,18,0.0522351720135307
0.05,0,11,19,0.04880988161731961
0.05,0,12,0,0.999999999
0.05,0,12,1,0.048046177432646275
0.05,0,12,2,0.04802681456626554
0.05,0,12,3,0.048830313311083805
0.05,0,12,4,0.048284555543369405
0.05,0,12,5,0.06591005949032261
0.05,0,12,6,0.10055552537084642
0.05,0,12,7,0.06588858553467936
0.05,0,12,8,0.04816619085976514
0.05,0,12,9,0.15549074561011464
0.05,0,12,10,0.060479658150026504
0.05,0,12,11,0.04833764276845576
0.05,0,12,12,0.06043859807773766
0.05,0,12,13,0.12316902151127813
0.05,0,12,14,0.04998174836255281
0.05,0,12,15,0.052126833091917436
0.05,0,12,16,0.04889561863213064
0.05,0,12,17,0.123160100384154
0.05,0,12,18,0.04990089916462749
0.05,0,12,19,0.12316010009524085
0.05,0,13,0,0.999999999
0.05,0,13,1,0.08470891972706679
0.05,0,13,2,0.04880997601775369
0.05,0,13,3,0.04827869013622967
0.05,0,13,4,0.050809106893556145
0.05,0,13,5,0.048144759822909555
0.05,0,13,6,0.05669620337568533
0.05,0,13,7,0.07364652173834682
0.05,0,13,8,0.060437863894799417
0.05,0,13,9,0.04861941315500587
0.05,0,13,10,0.08472309252141545
0.05,0,13,11,0.048497270456197894
0.05,0,13,12,0.04813852296139425
0.05,0,13,13,0.04802748350256633
0.05,0,13,14,0.05081104150586169
0.05,0,13,15,0.08471357122368156
0.05,0,13,16,0.10054236851433086
0.05,0,13,17,0.05089445674231494
0.05,0,13,18,0.05663846269820742
0.05,0,13,19,0.1555560358608913
0.05,0,14,0,0.999999999
0.05,0,14,1,0.12320102103250773
0.05,0,14,2,0.1005422708912124
0.05,0,14,3,0.04989638921240526
0.05,0,14,4,0.056639497954678285
0.05,0,14,5,0.056636460893378704
0.05,0,14,6,0.04828765638186827
0.05,0,14,7,0.0847381012912118
0.05,0,14,8,0.04882412324279734
0.05,0,14,9,0.08470957315245833
0.05,0,14,10,0.048166204602073596
0.05,0,14,11,0.05663686271655477
0.05,0,14,12,0.04794195702369868
0.05,0,14,13,0.052112686710166736
0.05,0,14,14,0.05663950015992257
0.05,0,14,15,0.06047952387060624
0.05,0,14,16,0.04800169161797552
0.05,0,14,17,0.08471216645079774
0.05,0,14,18,0.048134191226906126
0.05,0,14,19,0.0486194875786784
0.05,0,15,0,0.999999999
0.05,0,15,1,0.049342894695433966
0.05,0,15,2,0.07368602311106343
0.05,0,15,3,0.048279905344975546
0.05,0,15,4,0.08471871516305927
0.05,0,15,5,0.04926701845102533
0.05,0,15,6,0.053975658778984005
0.05,0,15,7,0.0540172082590822
0.05,0,15,8,0.048017904207388225
0.05,0,15,9,0.12320102177734048
0.05,0,15,10,0.049257363294659545
0.05,0,15,11,0.048819790521394305
0.05,0,15,12,0.12315911075709372
0.05,0,15,13,0.060442362464054225
0.05,0,15,14,0.04828759174646697
0.05,0,15,15,0.12317340219813049
0.05,0,15,16,0.0847088690181529
0.05,0,15,17,0.1555122094643206
0.05,0,15,18,0.0482778966339623
0.05,0,15,19,0.04827844981818706
0.05,0,16,0,0.999999999
0.05,0,16,1,0.15547189240216838
0.05,0,16,2,0.05666557511169108
0.05,0,16,3,0.04989639059760898
0.05,0,16,4,0.052154510660558775
0.05,0,16,5,0.04812578859487227
0.05,0,16,6,0.06587502686411223
0.05,0,16,7,0.07363298967981975
0.05,0,16,8,0.049896091945258396
0.05,0,16,9,0.05672201673968116
0.05,0,16,10,0.04827917692602985
0.05,0,16,11,0.04794273359344966
0.05,0,16,12,0.0493428469223503
0.05,0,16,13,0.04927135675833433
0.05,0,16,14,0.05397565870530681
0.05,0,16,15,0.06052336382881873
0.05,0,16,16,0.15551220570561167
0.05,0,16,17,0.04893249749279383
0.05,0,16,18,0.10054166437949977
0.05,0,16,19,0.04849720298277433
0.05,0,17,0,0.999999999
0.05,0,17,1,0.04902697334036174
0.05,0,17,2,0.05015752067749393
0.05,0,17,3,0.04961601868027948
0.05,0,17,4,0.08950500568406072
0.05,0,17,5,0.049316337327872745
0.05,0,17,6,0.12333727831009374
0.05,0,17,7,0.12554185452418362
0.05,0,17,8,0.050123555492708555
0.05,0,17,9,0.12319959801746164
0.05,0,17,10,0.04809303478274967
0.05,0,17,11,0.048970567242493664
0.05,0,17,12,0.06051315469295684
0.05,0,17,13,0.0511114318377835
0.05,0,17,14,0.048025896372531775
0.05,0,17,15,0.04908467668532917
0.05,0,17,16,0.04977340269651784
0.05,0,17,17,0.05463331108880548
0.05,0,17,18,0.06072711910203526
0.05,0,17,19,0.15552502836833537
0.05,0,18,0,0.999999999
0.05,0,18,1,0.05663746651932036
0.05,0,18,2,0.08471132642510158
0.05,0,18,3,0.1005431896907949
0.05,0,18,4,0.05402264200343548
0.05,0,18,5,0.15547186212970343
0.05,0,18,6,0.10062722378194029
0.05,0,18,7,0.052201044529230294
0.05,0,18,8,0.10054376822668766
0.05,0,18,9,0.04821006356739847
0.05,0,18,10,0.07362623677656811
0.05,0,18,11,0.04827885001021602
0.05,0,18,12,0.15548462526445886
0.05,0,18,13,0.05081232922021437
0.05,0,18,14,0.04812437385282377
0.05,0,18,15,0.06586945168488834
0.05,0,18,16,0.04989809301958597
0.05,0,18,17,0.04794936036461024
0.05,0,18,18,0.048292251180454854
0.05,0,18,19,0.048139531450759276
0.05,0,19,0,0.999999999
0.05,0,19,1,0.04850673133829722
0.05,0,19,2,0.04831959052699285
0.05,0,19,3,0.056696189314372925
0.05,0,19,4,0.12316604206616767
0.05,0,19,5,0.05093128858085417
0.05,0,19,6,0.049317163060554454
0.05,0,19,7,0.05664108460979965
0.05,0,19,8,0.04931706793044177
0.05,0,19,9,0.04812458378307886
0.05,0,19,10,0.050837993610376005
0.05,0,19,11,0.0479421169810308
0.05,0,19,12,0.10066386820578235
0.05,0,19,13,0.0847120728344961
0.05,0,19,14,0.05397547265494059
0.05,0,19,15,0.06588858447398137
0.05,0,19,16,0.048812109068448906
0.05,0,19,17,0.04989601381285044
0.05,0,19,18,0.04881027858616804
0.05,0,19,19,0.04925733289021393
0.05,0,20,0,0.999999999
0.05,0,20,1,0.04801754241568301
0.05,0,20,2,0.049896435834331995
0.05,0,20,3,0.05212256807706091
0.05,0,20,4,0.050894463515176
0.05,0,20,5,0.12316251826480314
0.05,0,20,6,0.05663779730354081
0.05,0,20,7,0.100551197489815
0.05,0,20,8,0.060439175767509394
0.05,0,20,9,0.05080892454342334
0.05,0,20,10,0.07362936572636451
0.05,0,20,11,0.04801689881769515
0.05,0,20,12,0.04807699578931518
0.05,0,20,13,0.0736679784342222
0.05,0,20,14,0.1554771730292282
0.05,0,20,15,0.1554907526605239
0.05,0,20,16,0.0482786693854043
0.05,0,20,17,0.0484990468270174
0.05,0,20,18,0.05663721951124134
0.05,0,20,19,0.06043910767616316
0.05,1,0,0,0.999999999
0.05,1,0,1,1e-09
0.05,1,0,2,1e-09
0.05,1,0,3,1e-09
0.05,1,0,4,1e-09
0.05,1,0,5,1e-09
0.05,1,0,6,1e-09
0.05,1,0,7,1e-09
0.05,1,0,8,1e-09
0.05,1,0,9,1e-09
0.05,1,0,10,1e-09
0.05,1,0,11,1e-09
0.05,1,0,12,1e-09
0.05,1,0,13,1e-09
0.05,1,0,14,1e-09
0.05,1,0,15,1e-09
0.05,1,0,16,1e-09
0.05,1,0,17,1e-09
0.05,1,0,18,1e-09
0.05,1,0,19,1e-09
0.05,1,1,0,0.999999999
0.05,1,1,1,0.06584761830882245
0.05,1,1,2,0.05394856864437488
0.05,1,1,3,0.05661091308984491
0.05,1,1,4,0.05661091308984491
0.05,1,1,5,0.15549621445659945
0.05,1,1,6,0.08469803712306241
0.05,1,1,7,0.07360955546762714
0.05,1,1,8,0.05394856864437488
0.05,1,1,9,0.04809454894311532
0.05,1,1,10,0.04824802780233122
0.05,1,1,11,0.04798711374166418
0.05,1,1,12,0.05394856864437488
0.05,1,1,13,0.04922796570811203
0.05,1,1,14,0.05394856864437488
0.05,1,1,15,0.15549621445659945
0.05,1,1,16,0.04809454894311532
0.05,1,1,17,0.06584761830882245
0.05,1,1,18,0.06584761830882245
0.05,1,1,19,0.10053872520225562
0.05,1,2,0,0.999999999
0.05,1,2,1,0.12317955509368968
0.05,1,2,2,0.04813112160900961
0.05,1,2,3,0.06044749221108908
0.05,1,2,4,0.1231690317193256
0.05,1,2,5,0.048619356266048394
0.05,1,2,6,0.060479491859665425
0.05,1,2,7,0.048306920790581825
0.05,1,2,8,0.04881672313222514
0.05,1,2,9,0.047941906808023765
0.05,1,2,10,0.0480172473859321
0.05,1,2,11,0.06043766712012541
0.05,1,2,12,0.04850366307596235
0.05,1,2,13,0.05397673343241209
0.05,1,2,14,0.04881672313222514
0.05,1,2,15,0.05223512820283461
0.05,1,2,16,0.04827785155439938
0.05,1,2,17,0.04796213287247173
0.05,1,2,18,0.12317955509368968
0.05,1,2,19,0.05086864153806404
0.05,1,3,0,0.999999999
0.05,1,3,1,0.05672199222529203
0.05,1,3,2,0.04794194858684732
0.05,1,3,3,0.048824134210188934
0.05,1,3,4,0.05406101522733902
0.05,1,3,5,0.05080948853086522
0.05,1,3,6,0.0847230923481844
0.05,1,3,7,0.04812469418948968
0.05,1,3,8,0.07362706171803551
0.05,1,3,9,0.07362606452466516
0.05,1,3,10,0.053975350546615015
0.05,1,3,11,0.07364030830246814
0.05,1,3,12,0.04881051957257841
0.05,1,3,13,0.06587502809710877
0.05,1,3,14,0.04849781655466841
0.05,1,3,15,0.04850171315647975
0.05,1,3,16,0.06586853200522094
0.05,1,3,17,0.04925713067630578
0.05,1,3,18,0.05672199222529203
0.05,1,3,19,0.04794506905528034
0.05,1,4,0,0.999999999
0.05,1,4,1,0.1554803037581747
0.05,1,4,2,0.10054128143588248
0.05,1,4,3,0.15547130107261045
0.05,1,4,4,0.05398223977021866
0.05,1,4,5,0.050811985038203625
0.05,1,4,6,0.052154515650041214
0.05,1,4,7,0.12315931905733123
0.05,1,4,8,0.08473807910894714
0.05,1,4,9,0.15549957253299634
0.05,1,4,10,0.04990288277589461
0.05,1,4,11,0.04852611269941191
0.05,1,4,12,0.04812526823658498
0.05,1,4,13,0.05665667144033825
0.05,1,4,14,0.05397589833836642
0.05,1,4,15,0.12315974881729973
0.05,1,4,16,0.06588858342564816
0.05,1,4,17,0.053976763872574364
0.05,1,4,18,0.1005512897155915
0.05,1,4,19,0.04794173650761878
0.05,1,5,0,0.999999999
0.05,1,5,1,0.049395575791171924
0.05,1,5,2,0.05412974394305309
0.05,1,5,3,0.049655253023652285
0.05,1,5,4,0.04841746071069669
0.05,1,5,5,0.08474449342113227
0.05,1,5,6,0.06124583222675799
0.05,1,5,7,0.06598630957228314
0.05,1,5,8,0.050741370970081134
0.05,1,5,9,0.04806433675880442
0.05,1,5,10,0.08949131868125015
0.05,1,5,11,0.048928366126505404
0.05,1,5,12,0.05089695353444729
0.05,1,5,13,0.05129786453252367
0.05,1,5,14,0.052610183464311955
0.05,1,5,15,0.0607989220397134
0.05,1,5,16,0.05117267489331859
0.05,1,5,17,0.05375910513522505
0.05,1,5,18,0.04893601337963817
0.05,1,5,19,0.06921434662001598
0.05,1,6,0,0.999999999
0.05,1,6,1,0.04992035702393267
0.05,1,6,2,0.04798120733266453
0.05,1,6,3,0.0479548063241843
0.05,1,6,4,0.08472046334476903
0.05,1,6,5,0.050858451471639185
0.05,1,6,6,0.04966594944543878
0.05,1,6,7,0.054558228745881544
0.05,1,6,8,0.0499653616596704
0.05,1,6,9,0.08470894042669232
0.05,1,6,10,0.06128839205718895
0.05,1,6,11,0.05083253545176773
0.05,1,6,12,0.0488794129222754
0.05,1,6,13,0.07443331201074219
0.05,1,6,14,0.05446024891427928
0.05,1,6,15,0.07066308714560897
0.05,1,6,16,0.05084482000949706
0.05,1,6,17,0.052130340521375246
0.05,1,6,18,0.056894004849074475
0.05,1,6,19,0.05085565922830553
0.05,1,7,0,0.999999999
0.05,1,7,1,0.07362831972203782
0.05,1,7,2,0.12315915549810949
0.05,1,7,3,0.12315912540387668
0.05,1,7,4,0.0480588220692243
0.05,1,7,5,0.04850014389961691
0.05,1,7,6,0.04801886379625304
0.05,1,7,7,0.050816258187882435
0.05,1,7,8,0.05663853617832987
0.05,1,7,9,0.10058319174446848
0.05,1,7,10,0.0847240143887195
0.05,1,7,11,0.07362935950466672
0.05,1,7,12,0.06043867688915285
0.05,1,7,13,0.07365626178249565
0.05,1,7,14,0.04926453780980024
0.05,1,7,15,0.048522718996240104
0.05,1,7,16,0.10054459038855044
0.05,1,7,17,0.1005460557399078
0.05,1,7,18,0.04828788185369456
0.05,1,7,19,0.15547361678660337
0.05,1,8,0,0.999999999
0.05,1,8,1,0.04928638729280459
0.05,1,8,2,0.049342846973350125
0.05,1,8,3,0.05089445563094514
0.05,1,8,4,0.0521127224326704
0.05,1,8,5,0.12315974702846298
0.05,1,8,6,0.049257195342419346
0.05,1,8,7,0.048280953893979135
0.05,1,8,8,0.15548020862742573
0.05,1,8,9,0.048076903827062534
0.05,1,8,10,0.04993793285552038
0.05,1,8,11,0.04797101376109311
0.05,1,8,12,0.12317335563708447
0.05,1,8,13,0.10057059291193018
0.05,1,8,14,0.04989751296983524
0.05,1,8,15,0.04849748142265009
0.05,1,8,16,0.04931706886761545
0.05,1,8,17,0.04855678227892353
0.05,1,8,18,0.07362645888070199
0.05,1,8,19,0.05093129058096917
0.05,1,9,0,0.999999999
0.05,1,9,1,0.04849835192013698
0.05,1,9,2,0.04812587503101008
0.05,1,9,3,0.04828104303042485
0.05,1,9,4,0.0508134705808685
0.05,1,9,5,0.08479454089774895
0.05,1,9,6,0.10054278067183303
0.05,1,9,7,0.04801728505434071
0.05,1,9,8,0.05409784644575399
0.05,1,9,9,0.07362621838906079
0.05,1,9,10,0.05397753991183901
0.05,1,9,11,0.04801693175683185
0.05,1,9,12,0.048363432990953255
0.05,1,9,13,0.15553028631842414
0.05,1,9,14,0.053977493837634984
0.05,1,9,15,0.08470943416375465
0.05,1,9,16,0.048018466110939156
0.05,1,9,17,0.15547099632086436
0.05,1,9,18,0.07365534205906973
0.05,1,9,19,0.0482810850181983
0.05,1,10,0,0.999999999
0.05,1,10,1,0.05663686394930417
0.05,1,10,2,0.048124487817448644
0.05,1,10,3,0.05080910288967948
0.05,1,10,4,0.07362933777282023
0.05,1,10,5,0.05401727259399811
0.05,1,10,6,0.15553025461554315
0.05,1,10,7,0.048496905283797416
0.05,1,10,8,0.05398228175373854
0.05,1,10,9,0.12318838797741548
0.05,1,10,10,0.052119469117102385
0.05,1,10,11,0.04801698409827393
0.05,1,10,12,0.04794221339628399
0.05,1,10,13,0.10066392025433918
0.05,1,10,14,0.04850369926331778
0.05,1,10,15,0.04798364382206161
0.05,1,10,16,0.04849690663007144
0.05,1,10,17,0.054097835944742295
0.05,1,10,18,0.05083802678718245
0.05,1,10,19,0.05211297578787629
0.05,1,11,0,0.999999999
0.05,1,11,1,0.15548020672126936
0.05,1,11,2,0.04989621343879835
0.05,1,11,3,0.04926037590671615
0.05,1,11,4,0.10057056222153377
0.05,1,11,5,0.10054820663399956
0.05,1,11,6,0.12328174952983594
0.05,1,11,7,0.05211322179913495
0.05,1,11,8,0.04881676459237869
0.05,1,11,9,0.04836345012616044
0.05,1,11,10,0.04812904007348867
0.05,1,11,11,0.048124363693815765
0.05,1,11,12,0.056636230012829976
0.05,1,11,13,0.06592824632400675
0.05,1,11,14,0.049257748001286454
0.05,1,11,15,0.049896052892204265
0.05,1,11,16,0.12315974333833335
0.05,1,11,17,0.10054829846731864
0.05,1,11,18,0.05211589041899827
0.05,1,11,19,0.050813470869665436
0.05,1,12,0,0.999999999
0.05,1,12,1,0.05120987430418785
0.05,1,12,2,0.0484679187563506
0.05,1,12,3,0.051046482145670855
0.05,1,12,4,0.055552592856587805
0.05,1,12,5,0.05124460401349586
0.05,1,12,6,0.051705801768284314
0.05,1,12,7,0.05149670753965318
0.05,1,12,8,0.06596376923759707
0.05,1,12,9,0.05010455158984947
0.05,1,12,10,0.0696160212227806
0.05,1,12,11,0.04872965896226544
0.05,1,12,12,0.06208334000866675
0.05,1,12,13,0.05173828303442862
0.05,1,12,14,0.050402787738890495
0.05,1,12,15,0.04995635876323416
0.05,1,12,16,0.05041983477487234
0.05,1,12,17,0.05423591605614719
0.05,1,12,18,0.06642727082175488
0.05,1,12,19,0.054099451321169695
0.05,1,13,0,0.999999999
0.05,1,13,1,0.04881360435418584
0.05,1,13,2,0.05397586425817527
0.05,1,13,3,0.07362960338026064
0.05,1,13,4,0.04802557391937677
0.05,1,13,5,0.04812804282392694
0.05,1,13,6,0.0499002957410335
0.05,1,13,7,0.05211664124228407
0.05,1,13,8,0.04796227583509427
0.05,1,13,9,0.05081118148797332
0.05,1,13,10,0.04814898420984449
0.05,1,13,11,0.12316000865027724
0.05,1,13,12,0.053991384334151266
0.05,1,13,13,0.04881420668175893
0.05,1,13,14,0.053978069795048204
0.05,1,13,15,0.060439904488428994
0.05,1,13,16,0.05397808922678584
0.05,1,13,17,0.048024073053292655
0.05,1,13,18,0.10056235266090446
0.05,1,13,19,0.05211960808264007
0.05,1,14,0,0.999999999
0.05,1,14,1,0.10054227502711507
0.05,1,14,2,0.04881675727714275
0.05,1,14,3,0.048526100497002574
0.05,1,14,4,0.07362615987863703
0.05,1,14,5,0.052112801336683154
0.05,1,14,6,0.0539774970096867
0.05,1,14,7,0.049261866355979365
0.05,1,14,8,0.060437631454200114
0.05,1,14,9,0.049260378276088555
0.05,1,14,10,0.12315934674521327
0.05,1,14,11,0.04858255968681876
0.05,1,14,12,0.04794862863903094
0.05,1,14,13,0.049896999642102514
0.05,1,14,14,0.04802377913704224
0.05,1,14,15,0.04927135395651367
0.05,1,14,16,0.049902885897690555
0.05,1,14,17,0.048124371774441295
0.05,1,14,18,0.06049758973044811
0.05,1,14,19,0.05398002678056327
0.05,1,15,0,0.999999999
0.05,1,15,1,0.04995596392502358
0.05,1,15,2,0.06043860546863969
0.05,1,15,3,0.048810545148552896
0.05,1,15,4,0.04992528252748608
0.05,1,15,5,0.048501573719880654
0.05,1,15,6,0.155477175336769
0.05,1,15,7,0.0521140937702432
0.05,1,15,8,0.12317335444540412
0.05,1,15,9,0.04925861053176202
0.05,1,15,10,0.07371180407876939
0.05,1,15,11,0.048017628851622716
0.05,1,15,12,0.048124285776144235
0.05,1,15,13,0.04925933620978441
0.05,1,15,14,0.049896098642029124
0.05,1,15,15,0.048279192873838646
0.05,1,15,16,0.04881211453180041
0.05,1,15,17,0.0492573156098578
0.05,1,15,18,0.06045192032712099
0.05,1,15,19,0.053982147452337106
0.05,1,16,0,0.999999999
0.05,1,16,1,0.048499115163521914
0.05,1,16,2,0.04851106421674407
0.05,1,16,3,0.048810869384029815
0.05,1,16,4,0.08471106169926863
0.05,1,16,5,0.1554709333892066
0.05,1,16,6,0.06056018656122867
0.05,1,16,7,0.047946488735193894
0.05,1,16,8,0.04810265411674738
