run_id,seed,model,appraiser_model,regime,f,round_index,agent_id,committed,belief,slider_value,slider_unit_scaled,parse_error
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,1,4,False,0.2768883403228937,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,1,5,False,0.40660029196211506,45,0.45,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,1,6,False,0.4698129198921269,50,0.5,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,1,7,False,0.4238061266785094,45,0.45,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,1,8,False,0.5748781790633078,55,0.55,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,1,9,False,0.5528786802779836,55,0.55,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,1,10,False,0.380237299583267,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,1,11,False,0.38429285234340504,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,1,12,False,0.5982222761387093,55,0.55,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,1,13,False,0.6074416244738398,65,0.65,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,1,14,False,0.4496553907561639,45,0.45,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,1,15,False,0.41066824086993414,45,0.45,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,1,16,False,0.5082354218798115,50,0.5,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,1,17,False,0.49534067025228107,50,0.5,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,1,18,False,0.5176571608517629,50,0.5,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,1,19,False,0.424204947337579,45,0.45,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,0,False,0.32624612570621797,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,1,False,0.42927679030249744,45,0.45,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,2,False,0.29771371426446397,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,3,False,0.3767576841707313,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,4,False,0.5032220598074613,50,0.5,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,5,False,0.4182112221891696,45,0.45,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,6,False,0.3647497756984889,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,7,False,0.3091568768627277,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,8,False,0.4254426551470267,45,0.45,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,9,False,0.33796360664257996,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,10,False,0.4090908806399955,45,0.45,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,11,False,0.42727783774745604,45,0.45,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,12,False,0.32159542195212387,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,13,False,0.3947532453400225,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,14,False,0.4246172404833579,45,0.45,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,15,False,0.5094677648191527,50,0.5,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,16,False,0.4050504519522976,45,0.45,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,17,False,0.4675090656696598,50,0.5,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,18,False,0.43826511776397953,45,0.45,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,2,19,False,0.5268103129697348,50,0.5,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,0,False,0.3130191386945919,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,1,False,0.26221832755040775,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,2,False,0.2949077294552592,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,3,False,0.28111316675947773,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,4,False,0.29868403533234195,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,5,False,0.25334706430629755,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,6,False,0.2524857600655982,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,7,False,0.3242989350389675,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,8,False,0.33325336011273254,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,9,False,0.2649872416461561,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,10,False,0.29863911419596506,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,11,False,0.25562957359378313,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,12,False,0.3919365001834278,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,13,False,0.27065083745999935,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,14,False,0.29201721079407644,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,15,False,0.3414405873456245,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,16,False,0.2564118988355577,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,17,False,0.36745090861281204,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,18,False,0.32474296401777947,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,3,19,False,0.28641171120203723,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,0,False,0.21718830062855018,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,1,False,0.22448480287973283,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,2,False,0.22229497691062575,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,3,False,0.22841653008724977,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,4,False,0.22432085876803176,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,5,False,0.21994526658189528,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,6,False,0.22235510131424005,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,7,False,0.22597722803019857,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,8,False,0.2318602286397711,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,9,False,0.23429050364100104,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,10,False,0.23028289437015456,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,11,False,0.2445874789823587,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,12,False,0.22761327252421582,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,13,False,0.23155449444944287,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,14,False,0.2431342324413372,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,15,False,0.24579117550586244,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,16,False,0.2602804761877391,35,0.35,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,17,False,0.2482523012779477,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,18,False,0.2342061520573217,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,4,19,False,0.24801782524590696,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,0,False,0.1327603425173726,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,1,False,0.14356409732190217,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,2,False,0.13628468143225328,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,3,False,0.13462119901976644,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,4,False,0.141794026725601,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,5,False,0.1392757712452056,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,6,False,0.14171802627952065,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,7,False,0.1482105960440097,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,8,False,0.14439685242325143,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,9,False,0.14358873459550073,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,10,False,0.15396493797850214,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,11,False,0.1499922754253049,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,12,False,0.1512436587959999,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,13,False,0.15186841546103239,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,14,False,0.15379220617217165,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,15,False,0.15000721870237502,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,16,False,0.15403956493445617,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,17,False,0.1566832132088782,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,18,False,0.15810625308632312,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,5,19,False,0.15613400537701383,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,0,False,0.14049102663974744,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,1,False,0.13486395454862085,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,2,False,0.13947545750792167,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,3,False,0.13856430702483247,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,4,False,0.13994395532414877,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,5,False,0.14665877421804832,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,6,False,0.15054855253838262,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,7,False,0.1505840299243674,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,8,False,0.1481681442049546,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,9,False,0.15367970697519248,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,10,False,0.14850213529547016,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,11,False,0.15498571374999348,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,12,False,0.15721327640455998,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,13,False,0.15574984813017567,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,14,False,0.1549457184072105,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,15,False,0.15345545990603154,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,16,False,0.15994198676363078,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,17,False,0.15935905285734156,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,18,False,0.16383384049902422,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,6,19,False,0.1565880359893626,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,0,False,0.1443112512076497,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,1,False,0.14007954434712033,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,2,False,0.14206746643488188,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,3,False,0.13890730598124532,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,4,False,0.1404883077944832,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,5,False,0.144059796036194,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,6,False,0.1402406992365865,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,7,False,0.1525885469199573,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,8,False,0.14724108802481703,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,9,False,0.1411052814193788,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,10,False,0.14866379489544723,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,11,False,0.1488330112217514,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,12,False,0.146803427369574,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,13,False,0.15566761078154331,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,14,False,0.1602686817041297,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,15,False,0.15525341469464174,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,16,False,0.16049631755268595,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,17,False,0.16030105710238596,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,18,False,0.16008358092883926,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,7,19,False,0.15605475941199862,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,0,False,0.1404794492289119,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,1,False,0.14061585040112964,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,2,False,0.13826987290091838,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,3,False,0.14436866737060766,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,4,False,0.1454901361018168,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,5,False,0.14793523394374544,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,6,False,0.1464800734732785,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,7,False,0.15143627989878675,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,8,False,0.15129875740090315,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,9,False,0.14845501407748388,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,10,False,0.1534454912057629,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,11,False,0.14951207668944572,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,12,False,0.15953276054025553,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,13,False,0.15832828733911597,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,14,False,0.15888616942063058,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,15,False,0.15450817866347072,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,16,False,0.1568727546683742,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,17,False,0.16110608170013635,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,18,False,0.16104378233482422,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,8,19,False,0.16648135870450964,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,0,False,0.14011159851429056,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,1,False,0.14109987002209404,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,2,False,0.1425537274373688,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,3,False,0.1473382086352261,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,4,False,0.1406139411018826,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,5,False,0.1465334257717925,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,6,False,0.1448846446244403,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,7,False,0.15312472201900104,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,8,False,0.14746671604762754,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,9,False,0.15412860449636004,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,10,False,0.1508027461375346,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,11,False,0.15166078837814154,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,12,False,0.15131944237204498,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,13,False,0.15145051527185935,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,14,False,0.15791977575706848,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,15,False,0.15351967429104305,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,16,False,0.15900753820705044,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,17,False,0.16063409572095588,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,18,False,0.16206838934790363,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,9,19,False,0.16472951441389058,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,0,False,0.13778547233776486,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,1,False,0.1385471871819105,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,2,False,0.13799360880238626,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,3,False,0.1406676494719472,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,4,False,0.138976149712246,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,5,False,0.14793704445650252,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,6,False,0.14719512585100392,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,7,False,0.1519736184243486,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,8,False,0.14260025026557652,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,9,False,0.15112602445361498,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,10,False,0.147761800231465,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,11,False,0.1529641799714334,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,12,False,0.14705426864229462,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,13,False,0.155467480425839,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,14,False,0.1502488089209005,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,15,False,0.15105336006993952,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,16,False,0.15388872481880808,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,17,False,0.15388626677961054,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,18,False,0.15390504609582936,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,10,19,False,0.16196382696821568,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,0,False,0.13511642041649555,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,1,False,0.13609452133353087,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,2,False,0.13506367092098887,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,3,False,0.14036867538678327,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,4,False,0.13931066303791423,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,5,False,0.1431266886326952,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,6,False,0.14400530250445667,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,7,False,0.14367447671604938,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,8,False,0.14594342428347148,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,9,False,0.14546018069328484,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,10,False,0.15300452195391157,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,11,False,0.15091165527630923,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,12,False,0.14814991901468563,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,13,False,0.15673588217308296,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,14,False,0.15588376049159697,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,15,False,0.1515330332283443,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,16,False,0.15411037439564534,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,17,False,0.16101600510089917,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,18,False,0.16531571399379538,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,11,19,False,0.16384365677838814,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,12,0,False,0.14100520187562823,5,0.05,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,12,1,False,0.13065563423126345,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,12,2,False,0.13365534071794502,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,12,3,False,0.13050960073711293,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,12,4,False,0.1419473570363745,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,12,5,False,0.13502225085567748,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,12,6,False,0.14153629292167713,10,0.1,False
0,0,claude-sonnet-4-6,claude-sonnet-4-6,degroot,,12,7,False,0.13627642166259674,10,0.1,False
